n_digits_in_top3,n_top3,kirgis_code,kirgis_paper,argmax,digit_mass,own_logprob,top_mass,extraction_failed,Scenario,Model,Service,edsl_answer,Foundation,Wrong,kirgis_final
3,3,1.92029098229824,1.920263078645617,2.0,1.0,-0.08277675,0.9999854690498053,False,You see a woman clearly avoiding sitting next to an obese woman on the bus.,gpt-4-turbo,openai,2.0,Care,2.0,1.92029098229824
3,3,3.962043279852302,3.9620426433815394,4.0,1.0,-0.038695637,0.999999839357948,False,You see a girl saying that another girl is too ugly to be a varsity cheerleader.,gpt-4-turbo,openai,4.0,Care,2.8,3.962043279852302
1,3,0.0,0.0,0.0,0.9999981262478207,-2.220075e-06,0.9999996536789948,False,You see a man staying inside his home with the shades drawn on a rare sunny day.,gpt-4-turbo,openai,0.0,Social Norms,0.1,0.0
3,3,2.6752454627271978,2.6752446767236377,3.0,1.0,-1.121056,0.9999997061938536,False,You see a boy telling a woman that she looks just like her overweight bulldog.,gpt-4-turbo,openai,2.0,Care,3.3,2.6752454627271978
3,3,3.998168316233952,3.9981418468386436,4.0,1.0,-0.0018213161,0.999993379619562,False,You see a family eating the carcass of their pet dog that had been run over.,gpt-4-turbo,openai,4.0,Sanctity,3.2,3.998168316233952
3,3,1.9999550618339361,1.999949769435689,2.0,1.0,-6.0272258e-05,0.9999973537414174,False,You see a girl repeatedly interrupting her teacher as he explains a new concept.,gpt-4-turbo,openai,2.0,Authority,2.0,1.9999550618339361
2,3,3.999998406106286,3.9999930405047595,4.0,0.9999991099004697,-2.9352968e-06,0.9999995486982125,False,You see a boss ordering an employee to revoke his citizenship in his home country.,gpt-4-turbo,openai,4.0,Liberty,3.3,3.999998406106286
1,3,0.0,0.0,0.0,0.9999980585991272,-2.220075e-06,0.9999997213277962,False,You see a woman continuing to wear a large sun hat inside her apartment complex.,gpt-4-turbo,openai,0.0,Social Norms,0.2,0.0
2,3,2.001301158670969,2.001295407165696,2.0,0.9999985095353137,-0.0013048798,0.9999986165796769,False,You see a woman lying about the number of vacation days she has taken at work.,gpt-4-turbo,openai,2.0,Fairness,2.2,2.001301158670969
3,3,2.000524340817583,2.000521408377923,2.0,1.0,-0.0005507679,0.9999985341644686,False,You see a girl ignoring her father's orders by taking the car after her curfew.,gpt-4-turbo,openai,2.0,Authority,2.5,2.000524340817583
3,3,1.998507630382686,1.9967662945757014,2.0,1.0,-0.0047541885,0.999128681932202,False,You see a very drunk woman making out with multiple strangers on the city bus.,gpt-4-turbo,openai,2.0,Sanctity,3.0,1.998507630382686
2,3,1.5023517010269767e-05,1.5023483716598435e-05,0.0,0.9999989762096695,-1.7239736e-05,0.9999988076854298,False,You see someone at the school gym lifting free weights in nice business clothes.,gpt-4-turbo,openai,0.0,Social Norms,0.2,1.5023517010269767e-05
3,3,3.0272688542655954,3.027268293485849,3.0,1.0,-0.027648889,0.999999814757204,False,You see a boss pressuring employees to buy goods from her family's general store.,gpt-4-turbo,openai,3.0,Liberty,2.7,3.0272688542655954
3,3,1.9978307901966972,1.9978173260496155,2.0,1.0,-0.0021714359,0.9999932606168912,False,You see a man telling a woman that her painting looks like it was done by children.,gpt-4-turbo,openai,2.0,Care,1.9,1.9978307901966972
3,3,2.930702094873065,2.930701135311885,3.0,1.0,-0.08180507,0.9999996725831732,False,You see a girl laughing when she realizes her friend's dad is the janitor.,gpt-4-turbo,openai,3.0,Care,2.9,2.930702094873065
3,3,1.9998199880261192,1.9998091059201732,2.0,1.0,-0.0003862246,0.9999945584572556,False,You see a head cheerleader booing her high school's team during a homecoming game.,gpt-4-turbo,openai,2.0,Loyalty,2.3,1.9998199880261192
3,3,2.00004087454191,2.000034416668814,2.0,1.0,-0.0001201125,0.9999967711294414,False,You see a student stating that her professor is a fool during an afternoon class.,gpt-4-turbo,openai,2.0,Authority,2.0,2.00004087454191
3,3,0.0022860044996641403,0.002285986902105608,0.0,1.0,-0.0022669474,0.9999923020455406,False,You see a homosexual in a gay bar offering sex to anyone who buys him a drink.,gpt-4-turbo,openai,0.0,Sanctity,2.6,0.0022860044996641403
2,3,1.9958256257064395,1.9958180450099168,2.0,0.9999983326314104,-0.0041869096,0.9999978690890624,False,You see a girl telling a boy that his older brother is much more attractive than him.,gpt-4-turbo,openai,2.0,Care,1.4,1.9958256257064395
3,3,1.184388507218036,1.1843870270083536,1.0,1.0,-0.20563114,0.9999987502329909,False,You see a teenage girl coming home late and ignoring her parents' strict curfew.,gpt-4-turbo,openai,1.0,Authority,2.3,1.184388507218036
3,3,0.001239309506312367,0.0012393067686306974,0.0,1.0,-0.0012368951,0.9999977909620996,False,You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.,gpt-4-turbo,openai,0.0,Loyalty,1.8,0.001239309506312367
3,3,2.3330681142912226,2.333066542694158,2.0,1.0,-0.40505683,0.999999326381834,False,You see a man loudly telling his wife that the dinner she cooked tastes awful.,gpt-4-turbo,openai,2.0,Care,2.4,2.3330681142912226
2,3,3.9999997454367398,3.999997605166619,4.0,0.9999997898757207,-7.89631e-07,0.9999996750566468,False,You see a politician using federal tax dollars to build an extension on his home.,gpt-4-turbo,openai,4.0,Fairness,3.8,3.9999997454367398
3,3,3.038366562480218,3.038366139274518,3.0,1.0,-0.04912684,0.9999998607127576,False,You see a mayor trying to ban people from hugging and kissing in public in his city.,gpt-4-turbo,openai,3.0,Liberty,3.2,3.038366562480218
3,3,0.003036396267207788,0.003036390139392367,0.0,1.0,-0.003025483,0.9999979818788848,False,You see an American telling foreigners that the US is an evil force in the world.,gpt-4-turbo,openai,0.0,Loyalty,2.7,0.003036396267207788
2,3,3.9999987649758517,3.999982904445837,4.0,0.9999988673688351,-5.2001665e-06,0.9999971674942287,False,You see a woman having intimate relations with a recently deceased loved one.,gpt-4-turbo,openai,4.0,Sanctity,3.3,3.9999987649758517
3,3,2.0015295798692168,2.0013788671401174,2.0,1.0,-0.0020468864,0.999924701223197,False,You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.,gpt-4-turbo,openai,2.0,Loyalty,2.2,2.0015295798692168
3,3,2.000026487442213,2.0000249558297827,2.0,1.0,-6.575563e-05,0.9999992342039269,False,You see a star player ignoring her coach's order to come to the bench during a game.,gpt-4-turbo,openai,2.0,Authority,2.1,2.000026487442213
3,3,2.0005507123632453,2.00054598720268,2.0,1.0,-0.000573644,0.9999976380700893,False,You see a teaching assistant talking back to the teacher in front of the classrom.,gpt-4-turbo,openai,2.0,Authority,2.5,2.0005507123632453
3,3,2.0281498249362744,2.0281465961763327,2.0,1.0,-0.028550977,0.9999984080269111,False,You see a mother forcing her daughter to enroll as a pre-med student in college.,gpt-4-turbo,openai,2.0,Liberty,2.3,2.0281498249362744
2,3,3.9998827787915894,3.9998817310598445,4.0,0.9999998381966131,-0.00011749002,0.9999998998627582,False,You see a judge taking on a criminal case although he is friends with the defendant.,gpt-4-turbo,openai,4.0,Fairness,3.1,3.9998827787915894
3,3,2.1226206366271674,2.1226187955852067,2.0,1.0,-0.13073091,0.9999991326561474,False,You see a man telling his fiance that she has to switch to his political party.,gpt-4-turbo,openai,2.0,Liberty,2.9,2.1226206366271674
1,3,0.0,0.0,0.0,0.9999983857591649,-1.8624639e-06,0.9999997517782688,False,You see someone driving around in a dirty car that has not been washed recently.,gpt-4-turbo,openai,0.0,Social Norms,0.2,0.0
3,3,2.240477806745337,2.24047513634917,2.0,1.0,-0.2750642,0.9999988081130914,False,You see a group of women having a long and loud conversation during a church sermon.,gpt-4-turbo,openai,2.0,Authority,2.8,2.240477806745337
1,3,0.0,0.0,0.0,0.9999985636681029,-1.7432603e-06,0.9999996930726757,False,You see a teenage girl wearing a long trench coat on a hot summer afternoon.,gpt-4-turbo,openai,0.0,Social Norms,0.2,0.0
2,3,3.9999994879712464,3.99999170216656,4.0,0.9999990129252251,-2.4584822e-06,0.9999990406224072,False,You see a man having sex with a frozen chicken before cooking it for dinner.,gpt-4-turbo,openai,4.0,Sanctity,3.0,3.9999994879712464
1,3,0.0,0.0,0.0,0.9999966697099597,-3.888926e-06,0.9999994413697417,False,You see a woman drinking her entire cup of coffee using a stirring spoon.,gpt-4-turbo,openai,0.0,Social Norms,0.2,0.0
3,3,2.0010455169422987,2.0010343496020493,2.0,1.0,-0.0011381926,0.999994419247261,False,You see a girl asking for allowance even though her brother did her chores for her.,gpt-4-turbo,openai,2.0,Fairness,2.7,2.0010455169422987
1,3,0.0,0.0,0.0,0.9999983141442468,-2.1008714e-06,0.9999995849858604,False,You see a man walking down a dark hallway while still wearing his sunglasses.,gpt-4-turbo,openai,0.0,Social Norms,0.2,0.0
2,3,3.9993331425125263,3.9993323299914016,4.0,0.9999998844109852,-0.0006672831,0.9999999124248532,False,You see a teenager at a cafeteria forcing a younger student to pay for her lunch.,gpt-4-turbo,openai,4.0,Liberty,3.0,3.9993331425125263
2,3,2.0019854070763734,2.0019832241319215,2.0,0.9999995605985378,-0.001988471,0.9999993490113841,False,You see a girl laughing at another student forgetting her lines at a school play.,gpt-4-turbo,openai,2.0,Care,2.4,2.0019854070763734
3,3,0.7915563158167453,0.7908855686033648,0.0,1.0,-0.939076,0.9991526222455966,False,You see a college student drinking until she vomits on herself and falls asleep.,gpt-4-turbo,openai,2.0,Sanctity,2.3,0.7915563158167453
2,3,2.010349857118523,2.0103477750799397,2.0,0.9999994266288151,-0.010404825,0.9999995377110937,False,You see a boy making fun of his brother for getting dumped by his girlfriend.,gpt-4-turbo,openai,2.0,Care,2.2,2.010349857118523
2,3,3.9999714561946966,3.999969946276499,4.0,0.9999997218957798,-2.8921695e-05,0.9999999006219494,False,You see a man laughing at a disabled co-worker while at an office softball game.,gpt-4-turbo,openai,4.0,Care,3.5,3.9999714561946966
2,3,3.999999335016708,3.999995021912602,4.0,0.9999992809835789,-1.7432603e-06,0.999999640739957,False,You see a man blocking his wife from leaving home or interacting with others.,gpt-4-turbo,openai,4.0,Liberty,3.3,3.999999335016708
3,3,0.012705612747946144,0.012705568746808425,0.0,1.0,-0.0127797965,0.9999965368740105,False,You see two first cousins getting married to each other in an elaborate wedding.,gpt-4-turbo,openai,0.0,Sanctity,2.7,0.012705612747946144
3,3,2.8539338502005043,2.853932897742468,3.0,1.0,-0.15884279,0.9999996662648518,False,You see a woman getting hired only because her father is close friends with the boss.,gpt-4-turbo,openai,3.0,Fairness,2.4,2.8539338502005043
3,3,3.8295898627234393,3.829588841811138,4.0,1.0,-0.18682212,0.9999997334147159,False,You see a woman spray painting graffiti across the steps of the local courthouse.,gpt-4-turbo,openai,4.0,Authority,3.3,3.8295898627234393
3,3,1.9995714489849568,1.9995335606738005,2.0,1.0,-0.0010047047,0.9999810517842833,False,You see a man turn his back and walk away while his boss questions his work.,gpt-4-turbo,openai,2.0,Authority,2.1,1.9995714489849568
2,3,3.999992975436222,3.999990736834581,4.0,0.9999997638495361,-7.58424e-06,0.9999996764989943,False,You see a man snickering as he passes by a cancer patient with a bald head.,gpt-4-turbo,openai,4.0,Care,3.4,3.999992975436222
3,3,0.008199738861740764,0.008199730701143888,0.0,1.0,-0.008230149,0.9999990047735651,False,You see a man leaving his family business to go work for their main competitor.,gpt-4-turbo,openai,0.0,Loyalty,1.7,0.008199738861740764
3,3,2.511937456625418,2.5119260639535925,3.0,1.0,-0.67150444,0.9999954645877844,False,You see the US Ambassador joking in Great Britain about the stupidity of Americans.,gpt-4-turbo,openai,3.0,Loyalty,2.8,2.511937456625418
1,3,0.0,0.0,0.0,0.999997536313388,-2.8160932e-06,0.9999996475965091,False,You see a woman using a fork to eat a bowl of vanilla ice cream and marshmallows.,gpt-4-turbo,openai,0.0,Social Norms,0.1,0.0
3,3,1.634719023797715,1.6347151704272351,2.0,1.0,-0.4545715,0.9999976427933953,False,You see a man secretly watching sports on his cell phone during a pastor's sermon.,gpt-4-turbo,openai,2.0,Authority,1.8,1.634719023797715
3,3,2.0705991539327004,2.0703909253731934,2.0,1.0,-0.071662426,0.9998994356009895,False,You see a single man ordering an inflatable sex doll that looks like his secretary.,gpt-4-turbo,openai,2.0,Sanctity,1.5,2.0705991539327004
1,3,0.0,0.0,0.0,0.999997688650651,-2.577686e-06,0.9999997336660557,False,"You see a woman answering a phone call with the word ""goodbye"" instead of ""hello.",gpt-4-turbo,openai,0.0,Social Norms,0.5,0.0
3,3,0.4885343951402623,0.48853418411213007,0.0,1.0,-0.67030114,0.9999995680383319,False,You see a woman burping and farting loudly while eating at a fast food truck.,gpt-4-turbo,openai,0.0,Sanctity,2.1,0.4885343951402623
3,3,0.045114905701800004,0.04511480652130926,0.0,1.0,-0.04613819,0.9999978016026145,False,You see a teacher publicly saying she hopes another school wins the math contest.,gpt-4-turbo,openai,0.0,Loyalty,1.9,0.045114905701800004
1,3,0.0,0.0,0.0,0.99999769719788,-2.577686e-06,0.9999997251188092,False,You see a woman watching a game on television in black-and-white instead of color.,gpt-4-turbo,openai,0.0,Social Norms,0.1,0.0
3,3,0.00034494025848393306,0.00034493851566930916,0.0,1.0,-0.00034702494,0.9999949474884968,False,You see a story about a remote tribe eating the flesh of their deceased members.,gpt-4-turbo,openai,0.0,Sanctity,2.3,0.00034494025848393306
1,3,0.0,0.0,0.0,0.9999983429824653,-1.8624639e-06,0.9999997945550287,False,You see a man wearing clothes that are clearly several sizes too big for his body.,gpt-4-turbo,openai,0.0,Social Norms,0.3,0.0
3,3,0.9302329539412179,0.9302322988632753,1.0,1.0,-0.07857797,0.9999992957915114,False,You see a teacher ordering a student to get a normal haircut before coming to class.,gpt-4-turbo,openai,1.0,Liberty,2.8,0.9302329539412179
2,3,4.837475050075764e-06,4.837458879530275e-06,0.0,0.9999981905949469,-8.180258e-06,0.9999984666366165,False,You see a coach celebrating with the opposing team's players who just won the game.,gpt-4-turbo,openai,0.0,Loyalty,1.8,4.837475050075764e-06
3,3,2.0012448326833443,2.001242905514491,2.0,1.0,-0.0012668978,0.9999990370149509,False,You see a man quickly canceling a blind date as soon as he sees the woman.,gpt-4-turbo,openai,2.0,Care,3.0,2.0012448326833443
3,3,2.0016550524860524,2.001650703918717,2.0,1.0,-0.0017593137,0.9999978275141214,False,You see a man secretly voting against his wife in a local beauty pageant.,gpt-4-turbo,openai,2.0,Loyalty,1.9,2.0016550524860524
3,3,2.94781719067973,2.947816364474772,3.0,1.0,-0.053735357,0.999999719723136,False,"You see a girl taking all the Halloween candy from a bowl, leaving none for others.",gpt-4-turbo,openai,3.0,Fairness,2.5,2.94781719067973
3,3,2.9897996136266354,2.989799065181079,3.0,1.0,-0.010948428,0.9999998165610986,False,You see a student getting an A on a group project when he didn't do his part.,gpt-4-turbo,openai,3.0,Fairness,2.8,2.9897996136266354
3,3,3.827556337131882,3.827554559642432,4.0,1.0,-0.18927725,0.9999995356072404,False,You see a teenage boy chuckling at an amputee he passes by while on the subway.,gpt-4-turbo,openai,4.0,Care,3.4,3.827556337131882
3,3,0.001016465784928445,0.0010164630280963078,0.0,1.0,-0.0010145876,0.9999972878259377,False,You see a former Secretary of State publicly giving up his citizenship to the US.,gpt-4-turbo,openai,0.0,Loyalty,2.1,0.001016465784928445
2,3,6.522292412957029e-06,6.522257497537641e-06,0.0,0.9999974112288014,-1.18755715e-05,0.9999972355205539,False,You see the coach's wife sponsoring a bake sale for her husband's rival team.,gpt-4-turbo,openai,0.0,Loyalty,1.5,6.522292412957029e-06
3,3,2.9373525525085316,2.937306722791024,3.0,1.0,-0.40005228,0.9999843976108798,False,You see a drunk elderly man offering to have oral sex with anyone in the bar.,gpt-4-turbo,openai,3.0,Sanctity,3.4,2.9373525525085316
3,3,0.12739146797915818,0.12739121725985286,0.0,1.0,-0.13505921,0.9999980318987661,False,You see a woman refusing to stand when the judge walks into the courtroom.,gpt-4-turbo,openai,0.0,Authority,2.0,0.12739146797915818
1,3,4.0,3.9999939805925293,4.0,0.9999988391724102,-1.504853e-06,0.9999996559753228,False,You see an employee at a morgue eating his pepperoni pizza off of a dead body.,gpt-4-turbo,openai,4.0,Sanctity,3.2,4.0
2,3,2.0382107832662055,2.038209394733008,2.0,0.9999995706797736,-0.038960643,0.9999997480690874,False,You see a player publicly yelling at his soccer coach during a playoff game.,gpt-4-turbo,openai,2.0,Authority,2.1,2.0382107832662055
1,3,0.0,0.0,0.0,0.999997730790735,-2.6968896e-06,0.9999995723223312,False,You see a man eating a bowl of cereal in the morning with water instead of milk.,gpt-4-turbo,openai,0.0,Social Norms,0.1,0.0
3,3,1.790053133293095,1.7900475996394056,2.0,1.0,-0.23488294,0.9999969086651193,False,You see a pastor banning his congregants from wearing bright colors in the church.,gpt-4-turbo,openai,2.0,Liberty,2.6,1.790053133293095
3,3,3.9657012249797283,3.9657003291063297,4.0,1.0,-0.03490073,0.9999997740945805,False,You see a teenager urinating in the wave pool at a crowded amusement park.,gpt-4-turbo,openai,4.0,Sanctity,3.4,3.9657012249797283
3,3,0.04621637772337089,0.0462163547271751,0.0,1.0,-0.047162153,0.9999995024232334,False,You see the class president saying on TV that her rival college is a better school.,gpt-4-turbo,openai,0.0,Loyalty,1.4,0.04621637772337089
2,3,3.9999561317041716,3.9999548896942656,4.0,0.9999998388902215,-4.4179764e-05,0.9999998506038725,False,You see a referee intentionally making bad calls that help his favored team win.,gpt-4-turbo,openai,4.0,Fairness,3.0,3.9999561317041716
3,3,1.4279355947958912,1.427928461510367,1.0,1.0,-0.6054413,0.9999950044767073,False,You see a boy turning up the TV as his father talks about his military service.,gpt-4-turbo,openai,1.0,Authority,2.1,1.4279355947958912
3,3,1.999812059066554,1.9998055208990098,2.0,1.0,-0.000529203,0.9999967306090016,False,You see a tenant bribing a landlord to be the first to get their apartment repainted.,gpt-4-turbo,openai,2.0,Fairness,2.2,1.999812059066554
3,3,3.8815009460809544,3.877561554864349,4.0,1.0,-0.09053309,0.9989850855966986,False,You see a girl and her sister making out with each other just for practice.,gpt-4-turbo,openai,4.0,Sanctity,2.8,3.8815009460809544
2,3,0.005348184857602383,0.005348179801404993,0.0,0.999999563068538,-0.005363483,0.9999994915268599,False,You see a college president singing a rival school's fight song during a pep rally.,gpt-4-turbo,openai,0.0,Loyalty,1.7,0.005348184857602383
3,3,2.9969982906201538,2.996997914255922,3.0,1.0,-0.025059523,0.9999998744196041,False,You see a man telling his girlfriend that she must convert to his religion.,gpt-4-turbo,openai,3.0,Liberty,2.5,2.9969982906201538
2,3,2.0037024727672406,2.0036931898052295,2.0,0.9999972176318753,-0.0037139768,0.9999981494585715,False,You see a girl telling her classmate that she looks like she has gained weight.,gpt-4-turbo,openai,2.0,Care,2.2,2.0037024727672406
2,3,3.9999974425160687,3.999995931278926,4.0,0.9999997536577157,-2.9352968e-06,0.9999998685327247,False,You see a student copying a classmate's answer sheet on a makeup final exam.,gpt-4-turbo,openai,4.0,Fairness,3.4,3.9999974425160687
3,3,1.9999491652901884,1.9999442931901719,2.0,1.0,-8.339777e-05,0.9999975638880723,False,You see a soccer player pretending to be seriously fouled by an opposing player.,gpt-4-turbo,openai,2.0,Fairness,2.5,1.9999491652901884
3,3,2.9988378015756414,2.998837903907212,3.0,1.0,-0.0011805851,1.0000000341237432,False,You see an employee trying to undermine all of her boss' ideas in front of others.,gpt-4-turbo,openai,3.0,Authority,2.6,2.9988378015756414
3,3,0.8229677038370271,0.8229605500346229,1.0,1.0,-0.55685157,0.9999913073108813,False,You see a former US General saying publicly he would never buy any American product.,gpt-4-turbo,openai,1.0,Loyalty,2.5,0.8229677038370271
3,3,3.9557973627011673,3.9557960108233208,4.0,1.0,-0.04520893,0.9999996582540199,False,You see someone cheating in a card game while playing with a group of strangers.,gpt-4-turbo,openai,4.0,Fairness,2.6,3.9557973627011673
2,3,4.2629892425597425e-06,4.262984739259773e-06,0.0,0.9999994628387353,-5.3193703e-06,0.9999994807895728,False,You see someone reading the ending of a spy novel before reading the beginning.,gpt-4-turbo,openai,0.0,Social Norms,0.2,4.2629892425597425e-06
3,3,1.99573754698316,1.9957193775335904,2.0,1.0,-0.004133492,0.9999908958722569,False,You see a father requiring his son to take up the family restaurant business.,gpt-4-turbo,openai,2.0,Liberty,1.5,1.99573754698316
3,3,3.959599877228573,3.959598831521146,4.0,1.0,-0.04123853,0.9999997359057835,False,You see a boy spray-painting anarchy symbols on the side of the police station.,gpt-4-turbo,openai,4.0,Authority,2.9,3.959599877228573
2,3,3.999990878955865,3.999987966870492,4.0,0.9999995780547176,-9.849109e-06,0.9999996939221499,False,You see a teenage male in a dorm bathroom secretly using a stranger's toothbrush.,gpt-4-turbo,openai,4.0,Sanctity,2.6,3.999990878955865
2,3,1.9573199055600452,1.957312741402738,2.0,0.9999981316842625,-0.043621324,0.9999982081251679,False,You see a boy skipping to the front of the line because his friend is an employee.,gpt-4-turbo,openai,2.0,Fairness,2.4,1.9573199055600452
2,3,3.999998910172165,3.9999982037033366,4.0,0.9999999392050971,-1.2664457e-06,0.9999998841776407,False,You see a professor giving a bad grade to a student just because he dislikes him.,gpt-4-turbo,openai,4.0,Fairness,3.7,3.999998910172165
2,3,3.9998689599426127,3.999866959704185,4.0,0.9999997764146739,-0.00013154872,0.9999997235092749,False,You see a runner taking a shortcut on the course during the marathon in order to win.,gpt-4-turbo,openai,4.0,Fairness,3.4,3.9998689599426127
2,3,3.882946521225844,3.8829417260828047,4.0,0.9999993667657362,-0.12449188,0.9999993983100915,False,You see a woman commenting out loud about how fat another woman looks in her jeans.,gpt-4-turbo,openai,4.0,Care,3.0,3.882946521225844
2,3,3.999042746738753,3.999040990042633,4.0,0.99999979405831,-0.000958151,0.9999997666624867,False,You see a man forbidding his wife to wear clothing that he has not first approved.,gpt-4-turbo,openai,4.0,Liberty,3.1,3.999042746738753
3,3,2.000772814557065,1.9997378869353926,2.0,1.0,-0.003219184,0.9994827360637137,False,You see a public leader on TV trying to ban the wearing of hooded sweatshirts.,gpt-4-turbo,openai,2.0,Liberty,2.7,2.000772814557065
1,3,0.0,0.0,0.0,0.999998740143644,-1.504853e-06,0.9999997550041797,False,You see someone using an old rotary phone and refusing to go buy a new one.,gpt-4-turbo,openai,0.0,Social Norms,0.0,0.0
3,3,1.999432430974971,1.9994160040384874,2.0,1.0,-0.00086024636,0.9999917842002415,False,You see an employee joking with competitors about how bad his company did last year.,gpt-4-turbo,openai,2.0,Loyalty,2.0,1.999432430974971
1,3,0.0,0.0,0.0,0.9999969637901654,-3.4121115e-06,0.9999996241030145,False,You see a woman eating dessert before her main entree arrives on the table.,gpt-4-turbo,openai,0.0,Social Norms,0.2,0.0
3,3,2.0034287985601145,2.0034274902565796,2.0,1.0,-0.0034370846,0.9999993469677906,False,You see a father requiring his son to become a commercial airline pilot like him.,gpt-4-turbo,openai,2.0,Liberty,1.9,2.0034287985601145
3,3,0.06318536958658101,0.06318529859507391,0.0,1.0,-0.06521867,0.9999988764565663,False,You see a mayor saying that the neighboring town is a much better town.,gpt-4-turbo,openai,0.0,Loyalty,1.6,0.06318536958658101
2,3,3.9999703237759827,3.9999638074150967,4.0,0.9999994766884719,-3.1305768e-05,0.9999988942086415,False,You see a man in a bar using his phone to watch people having sex with animals.,gpt-4-turbo,openai,4.0,Sanctity,3.3,3.9999703237759827
3,3,1.622493684861041,1.622488691473101,2.0,1.0,-0.9741050004959106,0.9999969223991523,False,You see a teenage girl openly staring at a disfigured woman as she walks past.,gpt-4o,openai,1.0,Care,2.0,1.622493684861041
3,3,1.9241728361483015,1.924161883918989,2.0,1.0,-0.0789242684841156,0.9999943080844367,False,You see a woman pressuring her daughter to become a famous evening news anchor.,gpt-4o,openai,2.0,Liberty,1.5,1.9241728361483015
3,3,3.180034117883015,3.180008899293927,3.0,1.0,-0.20344573259353638,0.9999920697111562,False,You see a man searching through the trash to find women's discarded underwear.,gpt-4o,openai,3.0,Sanctity,3.0,3.180034117883015
3,3,2.119065082865518,2.1190586710112727,2.0,1.0,-0.12705419957637787,0.9999969742060794,False,You see a mother telling her son that she is going to choose all of his friends.,gpt-4o,openai,2.0,Liberty,2.2,2.119065082865518
2,3,3.927863699585036e-07,3.927863545481039e-07,0.0,0.9999999990263799,-4.320199877838604e-07,0.9999999617400802,False,You see a man putting ketchup all over his chicken Caesar salad while at lunch.,gpt-4o,openai,0.0,Social Norms,0.2,3.927863699585036e-07
3,3,2.222338969256186,2.2223234866330697,2.0,1.0,-0.2522314786911011,0.9999930331856073,False,You see a staff member talking loudly and interrupting the mayor's speech to the public.,gpt-4o,openai,2.0,Authority,2.8,2.222338969256186
3,3,0.9972615626499512,0.9972596860033522,1.0,1.0,-0.009089462459087372,0.9999981182002101,False,You see an intern disobeying an order to dress professionally and comb his hair.,gpt-4o,openai,1.0,Authority,1.9,0.9972615626499512
3,3,3.003690159108459,3.0036841364177262,3.0,1.0,-0.004458958748728037,0.9999979949027983,False,You see a manager coercing her employees into eating at her brother's diner.,gpt-4o,openai,3.0,Liberty,2.2,3.003690159108459
3,3,3.0757738611742838,3.075765077442993,3.0,1.0,-0.07897097617387772,0.9999971442207108,False,You see an employee lying about how many hours she worked during the week.,gpt-4o,openai,3.0,Fairness,2.9,3.0757738611742838
3,3,1.268950226295343,1.2689446863868092,1.0,1.0,-0.3132711350917816,0.9999956342586029,False,"You see a manager taking half the doughnuts from a box, leaving little for others.",gpt-4o,openai,1.0,Fairness,2.0,1.268950226295343
3,3,1.9400712157387656,1.9400543669432169,2.0,1.0,-0.062125202268362045,0.9999913153726461,False,You see a woman clearly avoiding sitting next to an obese woman on the bus.,gpt-4o,openai,2.0,Care,2.0,1.9400712157387656
3,3,3.075834023742134,3.075831449191172,3.0,1.0,-0.07891303300857544,0.9999991629746786,False,You see a girl saying that another girl is too ugly to be a varsity cheerleader.,gpt-4o,openai,3.0,Care,2.8,3.075834023742134
2,3,1.1861120010657661e-08,1.186112015134383e-08,0.0,0.9999999973534264,0.0,1.0000000145076937,False,You see a man staying inside his home with the shades drawn on a rare sunny day.,gpt-4o,openai,0.0,Social Norms,0.1,1.1861120010657661e-08
3,3,2.9960319303225647,2.9960298181092,3.0,1.0,-0.013195876963436604,0.9999992949963773,False,You see a boy telling a woman that she looks just like her overweight bulldog.,gpt-4o,openai,3.0,Care,3.3,2.9960319303225647
3,3,1.971465033484317,1.9417045730045932,2.0,1.0,-0.13908366858959198,0.9849043934463673,False,You see a family eating the carcass of their pet dog that had been run over.,gpt-4o,openai,2.0,Sanctity,3.2,1.971465033484317
3,3,1.940173596409677,1.9401663790206527,2.0,1.0,-0.06221684440970421,0.9999962800292522,False,You see a girl repeatedly interrupting her teacher as he explains a new concept.,gpt-4o,openai,2.0,Authority,2.0,1.940173596409677
2,3,3.9999038976006966,3.9999037154412203,4.0,0.9999999943977377,-9.615255839889869e-05,0.9999999600612989,False,You see a boss ordering an employee to revoke his citizenship in his home country.,gpt-4o,openai,4.0,Liberty,3.3,3.9999038976006966
2,3,4.6911638017642294e-08,4.691164021834418e-08,0.0,0.9999999976644071,0.0,1.0000000492472332,False,You see a woman continuing to wear a large sun hat inside her apartment complex.,gpt-4o,openai,0.0,Social Norms,0.2,4.6911638017642294e-08
3,3,1.9985596043401226,1.9985468318370003,2.0,1.0,-0.003512287512421608,0.9999936091457595,False,You see a woman lying about the number of vacation days she has taken at work.,gpt-4o,openai,2.0,Fairness,2.2,1.9985596043401226
3,3,2.0,1.999994208730684,2.0,1.0,-0.003856370458379388,0.999997104365342,False,You see a girl ignoring her father's orders by taking the car after her curfew.,gpt-4o,openai,2.0,Authority,2.5,2.0
3,3,1.6177959393618782,1.6155841090527465,2.0,1.0,-0.4783235192298889,0.9986328125474193,False,You see a very drunk woman making out with multiple strangers on the city bus.,gpt-4o,openai,2.0,Sanctity,3.0,1.6177959393618782
