foundation,perm,status,R_median,R_q2.5,R_q97.5
Liberty,55,ok,0.0015032520469119826,4.379251684539221e-06,0.017004137049124582
Liberty,56,ok,0.0017925679069502433,4.219118541972674e-06,0.018430755506498232
Liberty,57,ok,0.001586775843212386,3.1260640253695603e-06,0.01819910938674671
Liberty,58,ok,0.0013652031674215408,2.9623055841419004e-06,0.015610544446707803
Liberty,59,ok,0.0012015200345224415,2.345138275627293e-06,0.015119631404695784
Liberty,60,ok,0.0012224733903964222,2.102610918528392e-06,0.014873129094063667
Liberty,61,ok,0.0012847538193535512,2.8336493005762865e-06,0.01570407259878508
Liberty,62,ok,0.0013217861505144333,3.6554070269246238e-06,0.015562415303193348
Liberty,63,ok,0.000938256461731837,1.3787189044665938e-06,0.011736240577434113
Liberty,64,ok,0.0018803320572412375,3.4147209225034446e-06,0.02027701899071638
Liberty,65,ok,0.0013050025269335543,1.750880225578197e-06,0.014055564588653507
Liberty,66,ok,0.0013477473330585463,2.3821200070800042e-06,0.01777946193655503
Liberty,67,ok,0.0013266608933912446,4.756089363583612e-06,0.015160466951748358
Liberty,68,ok,0.0012374527710459376,3.7492512770706925e-06,0.013465693919779238
Liberty,69,ok,0.001412274589256925,1.7567001445687313e-06,0.01620238333651103
Liberty,70,ok,0.001039959583522104,1.3410073868322548e-06,0.012151381378851148
Liberty,71,ok,0.0010274177230677859,1.5222341172025963e-06,0.012874115512625425
Liberty,72,ok,0.0016759196891758942,3.4338471405678813e-06,0.01927393451780986
Liberty,73,ok,0.0017796687802143839,3.4166352326272045e-06,0.019968816650003562
Liberty,74,ok,0.0012945673952882736,2.633756639623084e-06,0.015832229213196065
Liberty,75,ok,0.0011797463554783106,1.9263256036267187e-06,0.014474646062662987
Liberty,76,ok,0.0014289125874341283,3.2880218715255805e-06,0.01601221646470149
Liberty,77,ok,0.0014835194345882378,2.383068503000986e-06,0.016859761126934717
Liberty,78,ok,0.0011980893199428928,3.9703630099478545e-06,0.014528520346247636
Liberty,79,ok,0.002394845695218391,1.15437764148964e-05,0.025286435681868415
Liberty,80,ok,0.0011055527981041562,2.3961330672407374e-06,0.013542208044714723
Liberty,81,ok,0.0012653137307098085,4.23227414628183e-06,0.01401162558328941
Liberty,82,ok,0.0013964240200385384,2.538592133501662e-06,0.01723876922580849
Liberty,83,ok,0.0015414363699803116,3.4384225676619776e-06,0.016798958618745655
Liberty,84,ok,0.001206462303914135,1.6867380978818686e-06,0.014313375797351764
Liberty,85,ok,0.001385074546634511,2.606439268916344e-06,0.015551761480013391
Liberty,86,ok,0.0012638057106875503,3.2890237017407024e-06,0.013792126074392492
Liberty,87,ok,0.0017249276309269995,4.09787240510737e-06,0.01955425333416916
Liberty,88,ok,0.0012471682920902859,3.0554143929272094e-06,0.014044784472445403
Liberty,89,ok,0.0012682210081453936,1.6072985460194621e-06,0.01729832162857581
Liberty,90,ok,0.0012100972573511983,2.6036135213697093e-06,0.014269068001776537
Liberty,91,ok,0.0013349029041117397,2.808391733038154e-06,0.01765030701347551
Liberty,92,ok,0.0013096104667043112,2.937251640505831e-06,0.015092465135227532
Liberty,93,ok,0.0012290747623960815,3.7085239011348577e-06,0.01390738725213798
Liberty,94,ok,0.0012236324006324102,1.8260006765800832e-06,0.013675926051760904
Liberty,95,ok,0.0014052215652811933,4.578997895266289e-06,0.016445658762457852
Liberty,96,ok,0.001167330171234984,2.883537759569595e-06,0.014298352359195085
Liberty,97,ok,0.001273900748460244,1.5692630217967524e-06,0.014565664691958502
Liberty,98,ok,0.00105754087796014,3.27034809942147e-06,0.012936771432530473
Liberty,99,ok,0.001253787890718385,3.4009087124776717e-06,0.015265693512866167
Loyalty,0,ok,0.0008100520095314855,2.046947389877404e-06,0.009906805031043062
Loyalty,1,ok,0.0007345704746429399,1.6793866212018044e-06,0.009001204520433084
Loyalty,2,ok,0.000782661171595983,1.1932640897880584e-06,0.009850467735724738
Loyalty,3,ok,0.0006554882918241992,1.714680072277965e-06,0.007681984626987572
Loyalty,4,ok,0.0005801171477700042,1.537740958077395e-06,0.006638180322927553
Loyalty,5,ok,0.0007387233245405592,1.62548613913313e-06,0.008583560381284078
Loyalty,6,ok,0.0006157768530407771,1.2040395777295225e-06,0.006939538372923113
Loyalty,7,ok,0.001621344429294969,2.5101653001964295e-06,0.018332248655762717
Loyalty,8,ok,0.0007953491929530664,1.029662393740692e-06,0.009684293181240988
Loyalty,9,ok,0.000590393121231022,1.2457201631628889e-06,0.006637500794937017
Loyalty,10,ok,0.006055360543118833,2.2729915394774604e-05,0.03567257344261404
Loyalty,11,ok,0.0007535007906397001,1.260710644649292e-06,0.009298084681756953
Loyalty,12,ok,0.0009165602403932347,2.1509524221404557e-06,0.010236143117352861
Loyalty,13,ok,0.0008385201261207501,2.1825506441420794e-06,0.009671654647423915
Loyalty,14,ok,0.001004883989105275,1.8151169696315084e-06,0.012070795819261687
Loyalty,15,ok,0.0012951248016255042,3.0339666899426556e-06,0.01358333785670677
Loyalty,16,ok,0.0007606643621284061,1.2208426988361089e-06,0.009033174101539893
Loyalty,17,ok,0.0010282560131069254,2.2570462939602193e-06,0.012890442959918272
Loyalty,18,ok,0.0007525137251465495,2.7801409951949836e-06,0.007959628663071686
Loyalty,19,ok,0.0006640681469331179,1.4175346023291222e-06,0.0073134935525527535
Loyalty,20,ok,0.0007426240805278499,1.3462142717837805e-06,0.008556225272106225
Loyalty,21,ok,0.0010156030898199994,2.130591189962813e-06,0.012192313620245296
Loyalty,22,ok,0.0006474538940357718,1.3375152315045726e-06,0.008286806917361587
Loyalty,23,ok,0.0006173412660425601,1.6636137325088393e-06,0.007557664497475584
Loyalty,24,ok,0.000682995273022038,1.6025127594693745e-06,0.008164565317306546
Loyalty,25,ok,0.0009135634228506567,2.362871997115147e-06,0.010176025725630245
Loyalty,26,ok,0.0008939576333271808,2.8910425666007873e-06,0.009774898940602367
Loyalty,27,ok,0.0009408135297489539,9.76258588669371e-07,0.01172829428545493
Loyalty,28,ok,0.0009384108503772016,1.651525251102094e-06,0.012579066519343134
Loyalty,29,ok,0.0006880910834116204,1.2462217244036329e-06,0.007982781455747478
Loyalty,30,ok,0.0006744792520340496,9.17720425165764e-07,0.00814862402954087
Loyalty,31,ok,0.001039210553429687,2.218955471576363e-06,0.011678130708243752
Loyalty,32,ok,0.0008222600426757752,1.4826112773661051e-06,0.009543170250290603
Loyalty,33,ok,0.0005808171586097694,1.2071970581828335e-06,0.007025173450345926
Loyalty,34,ok,0.0007957925804497486,2.058905311883776e-06,0.00926539430791092
Loyalty,35,ok,0.0006247803501787543,1.1151339240266321e-06,0.00705033270703016
Loyalty,36,ok,0.0012921171755894286,3.0265546717358306e-06,0.015049964330863355
Loyalty,37,ok,0.0006815374571721784,2.1368267036269124e-06,0.008184109401585595
Loyalty,38,ok,0.0007669551636392265,1.6781137876682681e-06,0.008604182728631022
Loyalty,39,ok,0.0006591007462065946,1.1912208808203187e-06,0.008530625150405311
Loyalty,40,ok,0.00046547976190514887,8.630697565415195e-07,0.005636324936768328
Loyalty,41,ok,0.0008039991637207738,2.0700407704898433e-06,0.00958412588864809
Loyalty,42,ok,0.0012643156992712494,2.061740109975964e-06,0.013420391165194044
Loyalty,43,ok,0.0008561142628239949,1.7363939997340372e-06,0.009176102172251491
Loyalty,44,ok,0.0007453024498481746,1.6241599408722462e-06,0.007915244901188091
Loyalty,45,ok,0.0007261773057398214,1.4161873026177509e-06,0.00808662532689187
Loyalty,46,ok,0.0009276826631024929,2.5914503301044406e-06,0.010076512785007237
Loyalty,47,ok,0.0008000839030679028,1.5001971050246896e-06,0.009681528190752221
Loyalty,48,ok,0.0006471181976982123,1.0925145663592102e-06,0.007730151039332153
Loyalty,49,ok,0.000703626847161371,1.6919549414907616e-06,0.00935162190306268
Loyalty,50,ok,0.000886348066931192,1.7172543315219454e-06,0.010206748819217818
Loyalty,51,ok,0.0007771572822387082,2.084267023120857e-06,0.008459932981965967
Loyalty,52,ok,0.0008455185507712073,1.731779645772274e-06,0.009045832881955294
Loyalty,53,ok,0.0006714021534484424,1.684986997069597e-06,0.007833825434574037
Loyalty,54,ok,0.0013243675941838331,1.717525871646214e-06,0.014619053062668804
Loyalty,55,ok,0.000814471247823096,2.0583673426704113e-06,0.00888820572049415
Loyalty,56,ok,0.0007704270586242171,1.2577965666888691e-06,0.009416350614382542
Loyalty,57,ok,0.0008742565457839518,2.281207168401917e-06,0.010077849762807409
Loyalty,58,ok,0.0009333857205286523,2.1714881383162455e-06,0.01059037504666602
Loyalty,59,ok,0.0009542164346652093,1.7595256292103923e-06,0.011331838212703959
Loyalty,60,ok,0.0006961612315737796,1.2528197423063218e-06,0.008249070535481998
Loyalty,61,ok,0.0010952961546791234,1.5706353718925876e-06,0.011758572360447559
Loyalty,62,ok,0.0011455275445302062,2.005932674648964e-06,0.012008358206795968
Loyalty,63,ok,0.000854500710670932,2.2205307814656554e-06,0.009558307048679047
Loyalty,64,ok,0.0007293183472316636,1.7150936166350806e-06,0.008314310254149028
Loyalty,65,ok,0.0007237999088450732,2.1029041276264457e-06,0.008791855291757134
Loyalty,66,ok,0.0010289191906452738,2.3695138993639998e-06,0.010881131984150081
Loyalty,67,ok,0.0005807428066522456,1.3049032996836786e-06,0.006850136211001551
Loyalty,68,ok,0.0008514866741440653,1.7042169584500536e-06,0.009670591975334987
Loyalty,69,ok,0.0008298142664565738,2.1716146669161853e-06,0.009792766404879109
Loyalty,70,ok,0.0009759921412138378,2.5622640359970904e-06,0.011902801320576592
Loyalty,71,ok,0.0009157906955303638,2.168297145675695e-06,0.01068174178902222
Loyalty,72,ok,0.0007956646397375238,7.805262393373547e-07,0.009452064754340787
Loyalty,73,ok,0.0009648692142218112,2.47142816655379e-06,0.011560669399526742
Loyalty,74,ok,0.0006121640053408023,1.433150203666186e-06,0.007523082224653959
Loyalty,75,ok,0.0007302908853059581,1.910146074751678e-06,0.009089090920184055
Loyalty,76,ok,0.0008441647980714287,2.066600879496986e-06,0.010097487007133206
Loyalty,77,ok,0.0010505783164145785,1.994412385391006e-06,0.012308987668848784
Loyalty,78,ok,0.0009467742787097379,3.070623195966731e-06,0.010027543058268725
Loyalty,79,ok,0.0008037140728525515,1.6471420227496325e-06,0.009147318570196085
Loyalty,80,ok,0.0012101441668200853,2.978509032612561e-06,0.013688156593446861
Loyalty,81,ok,0.0009031058198006494,1.9232499453875124e-06,0.010771907886625184
Loyalty,82,ok,0.0006176562037568964,1.0655000958013089e-06,0.007637261383670207
Loyalty,83,ok,0.0007906738882957829,1.6301469580004508e-06,0.009171413655820882
Loyalty,84,ok,0.000879532175062574,2.4459445847969603e-06,0.009111896257777467
Loyalty,85,ok,0.0008198331739682236,3.6215881244010844e-06,0.009547221245754056
Loyalty,86,ok,0.0008378229296855233,1.8564781242882925e-06,0.009786926754258796
Loyalty,87,ok,0.0007268208585785658,7.960467144905069e-07,0.008687220780022127
Loyalty,88,ok,0.0008314029723038694,1.43718705228868e-06,0.009700933202914059
Loyalty,89,ok,0.0014159222670943185,5.055965604942832e-06,0.015159131437475586
Loyalty,90,ok,0.0007168715721946336,1.4392261962947665e-06,0.009110000492109641
Loyalty,91,ok,0.0008005653331751004,2.059108231078026e-06,0.008924057169886025
Loyalty,92,ok,0.0009515514577262364,2.400050037001708e-06,0.010930181257556222
Loyalty,93,ok,0.0006716849203251183,6.38800675232904e-07,0.00831982410427114
Loyalty,94,ok,0.0005707687580762807,1.140278128103663e-06,0.006867436151256546
Loyalty,95,ok,0.0006442244426163257,1.3307223623829182e-06,0.0073211220031030744
Loyalty,96,ok,0.0007436819522951848,2.152075816426064e-06,0.008694704463072262
Loyalty,97,ok,0.0007434296821056633,1.0497256752775095e-06,0.008986053966018372
Loyalty,98,ok,0.0008595737730349663,1.6993068744076854e-06,0.009495969914011559
Loyalty,99,ok,0.0006460535553090168,1.0406000712258662e-06,0.007404306531633415
Sanctity,0,ok,0.0017340876238859234,4.598076612163245e-06,0.02122388318853984
Sanctity,1,ok,0.0015968915461827434,3.925967669469877e-06,0.019535269349380876
Sanctity,2,ok,0.001588100723364788,3.701688905213198e-06,0.019100438414620054
Sanctity,3,ok,0.0014148858394783443,3.3102400343768287e-06,0.016077420449980985
Sanctity,4,ok,0.0012526069065453291,2.1287870130571964e-06,0.015996894873768867
Sanctity,5,ok,0.0015974756734447935,3.0980930242706695e-06,0.018223631118803853
Sanctity,6,ok,0.0019589194865318404,2.1306086758839164e-06,0.023305297480769562
Sanctity,7,ok,0.0013710583571466075,3.6378458399015963e-06,0.01681007161438857
Sanctity,8,ok,0.0013746771600031881,3.373422590036013e-06,0.01639599997413185
Sanctity,9,ok,0.0015384471716365176,3.092733489546509e-06,0.019452028819946458
Sanctity,10,ok,0.001691310753440975,2.432932263519858e-06,0.019537660407983996
Sanctity,11,ok,0.001333660251808601,2.062959959475877e-06,0.018439009564574213
Sanctity,12,ok,0.0015743055836898293,3.1281233434681333e-06,0.019454696111675357
Sanctity,13,ok,0.0012752530419021758,2.166407395349167e-06,0.015594692908686814
Sanctity,14,ok,0.0017802840646227408,6.725177888580547e-06,0.020716981778008917
Sanctity,15,ok,0.0016219676968180314,5.3785595510465e-06,0.018753242368242686
Sanctity,16,ok,0.001453528127867042,5.66296360599951e-06,0.016387884513787476
Sanctity,17,ok,0.001344306830791433,2.4172726129427234e-06,0.017287069180582877
Sanctity,18,ok,0.0014736725417956163,1.9349413720689134e-06,0.01882900821682267
Sanctity,19,ok,0.0015951529204732843,3.4516278057089412e-06,0.019575708439884078
Sanctity,20,ok,0.0022187143985500607,7.010376981326163e-06,0.02500170192614516
Sanctity,21,ok,0.0013432563056640083,2.8251927818058778e-06,0.01678708744432856
Sanctity,22,ok,0.0013802498882320093,3.0123227477737108e-06,0.015764773045569933
Sanctity,23,ok,0.0013508529129442897,4.2889248442737005e-06,0.014995021163292252
Sanctity,24,ok,0.001652237822266223,4.494873722723289e-06,0.020298979537222376
Sanctity,25,ok,0.001327463174547547,2.6883429819182956e-06,0.018108141475997666
Sanctity,26,ok,0.001512535680286114,3.6412265290093626e-06,0.01781620212642781
Sanctity,27,ok,0.0014722065781360041,4.978247272364689e-06,0.016357379955785473
Sanctity,28,ok,0.0011865604571535079,2.510167397906127e-06,0.013968762211071553
Sanctity,29,ok,0.0016635403680111582,4.388923907276414e-06,0.019450343464091035
Sanctity,30,ok,0.0014258585014387776,3.5258681677900452e-06,0.01593002846586892
Sanctity,31,ok,0.0013358025134404918,2.907660180505542e-06,0.015778952929328537
Sanctity,32,ok,0.0016493803966730306,3.111691395464052e-06,0.01967074076741522
Sanctity,33,ok,0.001495111287822955,4.5051924649522245e-06,0.019477738311744534
Sanctity,34,ok,0.0013652523164801296,2.7439185625321835e-06,0.01665532785950819
Sanctity,35,ok,0.0014913627585254503,3.5969014174828128e-06,0.01895154226964888
Sanctity,36,ok,0.0014864217098779278,3.330109416325037e-06,0.017690646856539517
Sanctity,37,ok,0.001707101684385043,4.244260301452817e-06,0.01893630599493443
Sanctity,38,ok,0.0019219053961087858,3.990204453301883e-06,0.024037400503732344
Sanctity,39,ok,0.0011175888454458768,2.46081473309982e-06,0.013630519869635907
Sanctity,40,ok,0.001522754964936588,2.3641564410973864e-06,0.01771237220515876
Sanctity,41,ok,0.0018093110976386733,3.3893806871043117e-06,0.020097119232225177
Sanctity,42,ok,0.002121195154953643,2.308349478468599e-06,0.0241306689158558
Sanctity,43,ok,0.001674007140592109,3.735308117663035e-06,0.0198787252748897
Sanctity,44,ok,0.001262904225693045,1.8297648181416668e-06,0.014595837637777446
Sanctity,45,ok,0.0019202539303316561,4.384546748575874e-06,0.022657375987333656
Sanctity,46,ok,0.0017652660958592625,3.1161755557367406e-06,0.02186054203234025
Sanctity,47,ok,0.0014523335021688886,4.067977301092474e-06,0.018714120786204252
Sanctity,48,ok,0.0013282442047600049,3.2419999435362603e-06,0.016655689023791706
Sanctity,49,ok,0.001261761535062546,2.8168030697035768e-06,0.015411908385957107
Sanctity,50,ok,0.0017459050862742489,4.341249318144525e-06,0.01930284276770432
Sanctity,51,ok,0.0014425090083707674,3.45554643983998e-06,0.018057679618149698
Sanctity,52,ok,0.0018020753154913073,4.943093373370445e-06,0.022295627448964253
Sanctity,53,ok,0.0017454742798080924,3.0901958196953038e-06,0.022916637558125202
Sanctity,54,ok,0.0015532757596579364,3.7852003252548608e-06,0.018661644610389046
Sanctity,55,ok,0.0014554461632897493,2.6563717430822827e-06,0.018542054336949425
Sanctity,56,ok,0.0016235086956449538,4.3031900528954126e-06,0.017242363181296214
Sanctity,57,ok,0.0014843210270719543,2.8398593095239392e-06,0.017071414134110115
Sanctity,58,ok,0.0015559519910592024,4.2690705269697735e-06,0.018504472407545016
Sanctity,59,ok,0.0015631384271397879,3.910310875396856e-06,0.018626173252287867
Sanctity,60,ok,0.0017663445124211996,3.341778157918963e-06,0.019875192544141208
Sanctity,61,ok,0.0012485007446870996,4.174124703701503e-06,0.017125432070996212
Sanctity,62,ok,0.0014172104052970155,2.0788826075431796e-06,0.01770329581061967
Sanctity,63,ok,0.001678367490741294,3.3311465697871304e-06,0.021290237588566654
Sanctity,64,ok,0.0014716894503485813,2.4720655010602394e-06,0.020710674177948862
Sanctity,65,ok,0.00182771969367244,3.6503283226497904e-06,0.02215294740251206
Sanctity,66,ok,0.0014372319954360827,4.011565504026914e-06,0.016675892420945946
Sanctity,67,ok,0.0011561282241366842,2.0570556094030415e-06,0.01403823737463587
Sanctity,68,ok,0.0016571630690970964,4.098202349653178e-06,0.020413936319747656
Sanctity,69,ok,0.0015681987540112872,3.2202100893134024e-06,0.01665419239558635
Sanctity,70,ok,0.0013565568264043118,1.5702380036824925e-06,0.017825640578719614
Sanctity,71,ok,0.001494338661451231,3.432840324797127e-06,0.017216176967925115
Sanctity,72,ok,0.0019405790854358847,5.359341338721076e-06,0.022809052265051224
Sanctity,73,ok,0.0014453472600915733,3.3085362916550904e-06,0.01620708202245641
Sanctity,74,ok,0.0013850097086013247,5.20276012403861e-06,0.015176191744058463
Sanctity,75,ok,0.001726174406259407,3.949706201965052e-06,0.019469499595807963
Sanctity,76,ok,0.0014561444438930047,2.8407819925466965e-06,0.018925167911045423
Sanctity,77,ok,0.0017573687893668029,4.7329521247899326e-06,0.020255066770841882
Sanctity,78,ok,0.0012065678454095503,1.7786365114034608e-06,0.01640383779180055
Sanctity,79,ok,0.0014973285196511995,3.1525654423987123e-06,0.01808838438357541
Sanctity,80,ok,0.0019214697974616508,5.793952015298551e-06,0.021551264601521503
Sanctity,81,ok,0.0012791139225134716,2.3989280201786037e-06,0.01640713538802347
Sanctity,82,ok,0.0017447326825180771,5.9734335186505544e-06,0.02062828265562066
Sanctity,83,ok,0.0013963620217261018,3.6113857115559456e-06,0.015411917358443751
Sanctity,84,ok,0.0016218240698639263,1.4058427013113102e-06,0.01867700176934805
Sanctity,85,ok,0.0013938210891238031,2.6757404728964212e-06,0.01910586439158319
Sanctity,86,ok,0.0017266672095689216,4.53637437436797e-06,0.01985757140656661
Sanctity,87,ok,0.00179849049298271,4.886604820854792e-06,0.020673175272801228
Sanctity,88,ok,0.0018093902568325942,4.986544986918965e-06,0.020237726802473446
Sanctity,89,ok,0.0015088513365563768,3.5340979227170545e-06,0.017644660903728005
Sanctity,90,ok,0.001497777057774687,2.3282174402478276e-06,0.019442498759235025
Sanctity,91,ok,0.00172273905784334,2.8349890588517224e-06,0.019118854003868493
Sanctity,92,ok,0.0016895951450536062,2.1562596280343642e-06,0.02098251406762857
Sanctity,93,ok,0.0012993725758418447,2.967982693981266e-06,0.01624400921087195
Sanctity,94,ok,0.0017279563839589867,3.6430504669383736e-06,0.020253939967145213
Sanctity,95,ok,0.0014910361416003042,4.514740869529336e-06,0.017785251758733363
Sanctity,96,ok,0.0014874609185776312,3.3182681263727663e-06,0.01798783291850296
Sanctity,97,ok,0.0017104520948603074,4.258896651960792e-06,0.019952881247047752
Sanctity,98,ok,0.001275038854421204,2.241431176031532e-06,0.016613950031986825
Sanctity,99,ok,0.0017985136004564045,4.2812781555944855e-06,0.02123639004238262
Social Norms,0,ok,0.0004731201577037995,6.955796487370995e-07,0.004923657639794641
Social Norms,1,ok,0.001320294504302347,4.810081748566212e-06,0.01082807149437484
Social Norms,2,ok,0.0008528667415329484,1.469680264039848e-06,0.009196560613942755
Social Norms,3,ok,0.0005036624056678463,1.0325349276649135e-06,0.005325283695503007
Social Norms,4,ok,0.0010626241028469144,1.5928105633494046e-06,0.009800181974931073
Social Norms,5,ok,0.0004367129976698263,8.16903506225208e-07,0.005044783904856009
Social Norms,6,ok,0.000439078697247298,1.290187126483988e-06,0.005244358443826335
Social Norms,7,ok,0.00043952584253815824,1.04143262654947e-06,0.005005938389786164
Social Norms,8,ok,0.0006562653027509017,1.823430188439878e-06,0.006864568277664761
Social Norms,9,ok,0.0005802246256283164,1.0080955465317422e-06,0.006518003704746072
Social Norms,10,ok,0.000673704151856396,1.4643383663610655e-06,0.007506323879872482
Social Norms,11,ok,0.0004410304537348584,9.218978406906489e-07,0.005367788460051196
Social Norms,12,ok,0.000593142719342516,1.0910569892813195e-06,0.006376803433011275
Social Norms,13,ok,0.0011111596773233563,2.9696112292896013e-06,0.010622603302096115
Social Norms,14,ok,0.0005496842656841763,1.553224561156084e-06,0.006385395368493246
Social Norms,15,ok,0.0003061505258331821,1.0581423260966624e-06,0.003730318989733636
Social Norms,16,ok,0.000536060862802846,1.3223091333159507e-06,0.005667472754122198
Social Norms,17,ok,0.0007741475856965058,2.2157831413102946e-06,0.007727203304152281
Social Norms,18,ok,0.0005003623000709322,1.0058358768023607e-06,0.005537514231932088
Social Norms,19,ok,0.0006501961357140414,1.7483251824811115e-06,0.007071195937354581
Social Norms,20,ok,0.0021606835814004287,6.8677924242705976e-06,0.015310014912016274
Social Norms,21,ok,0.0007251926716518634,1.563653332248849e-06,0.00809060081807636
Social Norms,22,ok,0.0008703558459995487,2.9369666740269585e-06,0.008822841335204919
Social Norms,23,ok,0.0004185745653374458,7.21030179279068e-07,0.0052376998334980945
Social Norms,24,ok,0.0007526184776551759,1.2465799820768927e-06,0.008300321804735814
Social Norms,25,ok,0.0008203201306967891,1.7217843430187567e-06,0.007853398213296106
Social Norms,26,ok,0.0011663189245120474,2.575119849749471e-06,0.010375121512853927
Social Norms,27,ok,0.0003851010874986821,7.320260739334339e-07,0.004906536145466754
Social Norms,28,ok,0.000553923870957422,2.000206148501616e-06,0.006018101297779529
Social Norms,29,ok,0.0003932312987234349,5.862784657324416e-07,0.0045413235971341
Social Norms,30,ok,0.0008709959115804063,2.5851943437519257e-06,0.008589202995861009
Social Norms,31,ok,0.0004620355149001509,1.4055304637053656e-06,0.005187854416670452
Social Norms,32,ok,0.00030169874265633073,6.736563468723136e-07,0.003209555903197117
Social Norms,33,ok,0.00047060247354231027,1.1619853591007122e-06,0.005358753577277991
Social Norms,34,ok,0.0005815294483800962,1.094344934506902e-06,0.006565468522415314
Social Norms,35,ok,0.0003923026737457676,9.221031784707091e-07,0.004882123396543423
Social Norms,36,ok,0.0004328942880811665,7.785232852048792e-07,0.004875453016959964
Social Norms,37,ok,0.0006944812085497734,1.7470576560987948e-06,0.007832394928751861
Social Norms,38,ok,0.0006320945741993651,1.5671148738795864e-06,0.007086411413352593
Social Norms,39,ok,0.0005913117116398014,1.8636694821757626e-06,0.006649454027926939
Social Norms,40,ok,0.000750820573628121,1.7710014667227564e-06,0.006843743418156263
Social Norms,41,ok,0.001074700741075797,1.464665085990188e-06,0.00906802654708809
Social Norms,42,ok,0.0005243915131498757,1.1719228757580016e-06,0.005955675101954729
Social Norms,43,ok,0.0005476477053240641,1.2847094436869452e-06,0.006584675385034884
Social Norms,44,ok,0.0009555431121256684,2.1519144486854716e-06,0.009400893825072504
Social Norms,45,ok,0.0004220056692064968,9.360130804745858e-07,0.004735464633919265
Social Norms,46,ok,0.0003542419890968237,9.303979665978445e-07,0.004124333944887158
Social Norms,47,ok,0.0005680138231447413,7.275292994118515e-07,0.006085830855252045
Social Norms,48,ok,0.0006812822850644686,1.5089550377837737e-06,0.007415858406360052
Social Norms,49,ok,0.0004970850566756559,1.0665806209300488e-06,0.005260627082134627
Social Norms,50,ok,0.0005813671583046576,1.0224934966560462e-06,0.006938466233196107
Social Norms,51,ok,0.0003936054079697103,8.223990594670542e-07,0.005217249528409051
Social Norms,52,ok,0.0003682934892329182,7.421334475744159e-07,0.004222487916264294
Social Norms,53,ok,0.0011698163461203123,2.5724159576006907e-06,0.01171749924465977
Social Norms,54,ok,0.0008131856471108013,2.106087190485831e-06,0.00832478974941617
Social Norms,55,ok,0.0005294893265424975,1.2605643254329951e-06,0.00575504506175356
Social Norms,56,ok,0.0005737080447342199,1.088276354713454e-06,0.006247833778206332
Social Norms,57,ok,0.00076889440384434,1.7487493005019375e-06,0.008365784778899942
Social Norms,58,ok,0.0006310286294840542,1.6763572158979615e-06,0.0066192073591452944
Social Norms,59,ok,0.0025926720687125876,5.435783240708938e-06,0.016209263330621813
Social Norms,60,ok,0.0005680641873329496,7.309643752274575e-07,0.006043283287228262
Social Norms,61,ok,0.0004481415600960435,8.332849008424458e-07,0.00498115468296811
Social Norms,62,ok,0.0005446802656798144,1.173757847115487e-06,0.005986087062202372
Social Norms,63,ok,0.00033654737849249996,5.172351319847849e-07,0.0042774939916123186
Social Norms,64,ok,0.0005443043915273667,1.3323988258925777e-06,0.006188064990434331
Social Norms,65,ok,0.00044798095275864867,6.456067028333927e-07,0.004890794088729447
Social Norms,66,ok,0.00036266924627803814,1.078971503928287e-06,0.004027101061998931
Social Norms,67,ok,0.0004682438138182219,1.3876759719017282e-06,0.0053071927241080214
Social Norms,68,ok,0.0009382904675837676,1.7975622446858491e-06,0.008297396739298852
Social Norms,69,ok,0.0009692389201259091,1.6976755010354933e-06,0.00952242359306338
Social Norms,70,ok,0.0005997710474380212,1.0993604359599498e-06,0.006414577959598772
Social Norms,71,ok,0.0007950366523158967,2.397246728006537e-06,0.007869277812209197
Social Norms,72,ok,0.0008941968692747586,1.5534683825663064e-06,0.007916398814871033
Social Norms,73,ok,0.0005517993678021781,1.851671565963606e-06,0.006065909518682582
Social Norms,74,ok,0.0004109251634806954,1.3140026725991187e-06,0.004785135505704839
Social Norms,75,ok,0.00398779313553446,1.8267947978904075e-05,0.019543003305334854
Social Norms,76,ok,0.000395207654832874,1.245203173440451e-06,0.0045713504696221685
Social Norms,77,ok,0.00048807763509331416,1.1498952035052897e-06,0.005572947299247354
Social Norms,78,ok,0.0005582482156910522,9.866064827850177e-07,0.00609584832165628
Social Norms,79,ok,0.0005133663411084871,1.2459829393584225e-06,0.0059084953908346925
Social Norms,80,ok,0.0022271627059735717,7.745883361958242e-06,0.015140889564872431
Social Norms,81,ok,0.0005076650410597015,1.3871783097421949e-06,0.006172942161500863
Social Norms,82,ok,0.0006265974826464678,1.34655750295941e-06,0.006082426807557899
Social Norms,83,ok,0.0005641685630572469,1.3775386174003823e-06,0.006234614643111883
Social Norms,84,ok,0.000506258065157789,7.566661421258911e-07,0.00591180774613999
Social Norms,85,ok,0.0005580296064282084,1.277152162951285e-06,0.006297010934105081
Social Norms,86,ok,0.0004417303933379527,6.221924980913768e-07,0.005189349912745707
Social Norms,87,ok,0.0008640691034671303,2.3379727549198324e-06,0.008618499047473766
Social Norms,88,ok,0.00032354986750706246,6.061403677362852e-07,0.00394250225014589
Social Norms,89,ok,0.0008585050706806344,1.388883451327563e-06,0.008928851482112136
Social Norms,90,ok,0.0011150131381618487,2.8296220927642855e-06,0.010577684568872354
Social Norms,91,ok,0.0004979472417425341,1.106541478500003e-06,0.0058593374444381435
Social Norms,92,ok,0.0004503598492465122,1.315192914060654e-06,0.005233954970612717
