model,family,revision,item_id,foundation,condition,score,score_se,n_replicates,clifford_wrong_mean,logprob_mass,label_position,parse_strategy,token_boundary_clean,failure_type,cell_parse_rate,excluded,exclusion_reason
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,92,Liberty,greedy,3.0,,1,2.7,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,92,Liberty,label,2.9759040356369533,,1,2.7,0.999999673849412,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,92,Liberty,sampled,3.0,0.0,10,2.7,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,92,Liberty,string_bare,2.1107145767381463,,1,2.7,2.685534519521184e-14,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,92,Liberty,string_line,2.9886956353064393,,1,2.7,1.0014430521705187,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,93,Liberty,cloze,1.9983901842180176,,1,1.5,5.294336283398026e-11,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,93,Liberty,greedy,2.0,,1,1.5,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,93,Liberty,label,1.8519527508437672,,1,1.5,0.9999813913460059,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,93,Liberty,sampled,1.9,0.09999999999999999,10,1.5,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,93,Liberty,string_bare,1.9927483344154346,,1,1.5,6.345213895434365e-12,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,93,Liberty,string_line,1.8519522546630034,,1,1.5,0.9999778015048663,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,94,Liberty,cloze,1.1633427996020729,,1,2.7,2.1468741287300677e-10,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,94,Liberty,greedy,1.0,,1,2.7,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,94,Liberty,label,1.0029114975092364,,1,2.7,0.9997925832437532,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,94,Liberty,sampled,1.0,0.0,10,2.7,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,94,Liberty,string_bare,1.0108182526672669,,1,2.7,5.0198775638469926e-12,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,94,Liberty,string_line,1.002911487062789,,1,2.7,0.9997923311637252,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,95,Liberty,cloze,2.3166385056745176,,1,2.3,6.308917356572824e-10,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,95,Liberty,greedy,2.0,,1,2.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,95,Liberty,label,2.2283276826786818,,1,2.3,0.9999762128558496,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,95,Liberty,sampled,2.2,0.13333333333333333,10,2.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,95,Liberty,string_bare,2.0002427220517935,,1,2.3,1.3808141380319377e-12,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,95,Liberty,string_line,2.2283282601349024,,1,2.3,0.9999696705321678,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,96,Liberty,cloze,0.02781109403383317,,1,1.5,1.2884245828307059e-08,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,96,Liberty,greedy,1.0,,1,1.5,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,96,Liberty,label,0.9959298756572328,,1,1.5,1.000000051747016,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,96,Liberty,sampled,1.0,0.0,10,1.5,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,96,Liberty,string_bare,0.8670488730865822,,1,1.5,4.955617702893762e-11,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,96,Liberty,string_line,0.9959298756571735,,1,1.5,0.9999999325376775,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,97,Liberty,cloze,0.009402572057089905,,1,2.8,2.815659670526448e-07,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,97,Liberty,greedy,1.0,,1,2.8,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,97,Liberty,label,1.0000000000020932,,1,2.8,0.9999995875712894,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,97,Liberty,sampled,1.0,0.0,10,2.8,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,97,Liberty,string_bare,0.4732449579355443,,1,2.8,4.928570319985288e-13,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,97,Liberty,string_line,0.9999999997376902,,1,2.8,0.9999993482464242,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,98,Liberty,cloze,2.999956165887027,,1,3.0,0.00128866938855667,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,98,Liberty,greedy,4.0,,1,3.0,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,98,Liberty,label,3.999999974889979,,1,3.0,1.0000000251099992,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,98,Liberty,sampled,4.0,0.0,10,3.0,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,98,Liberty,string_bare,3.9326807296128,,1,3.0,1.7116824689046401e-16,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,98,Liberty,string_line,3.9999999748900916,,1,3.0,0.9999977601372565,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,99,Liberty,cloze,1.87791032832943,,1,3.2,1.35463604816744e-10,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,99,Liberty,greedy,1.0,,1,3.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,99,Liberty,label,1.4949745953756945,,1,3.2,0.98492605147363,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,99,Liberty,sampled,1.3,0.15275252316519466,10,3.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,99,Liberty,string_bare,1.473891685647879,,1,3.2,8.490398994588972e-14,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,99,Liberty,string_line,1.4949735031830853,,1,3.2,0.9849236374315486,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,100,Liberty,cloze,1.6696219563929835,,1,2.6,2.291368512802418e-11,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,100,Liberty,greedy,1.0,,1,2.6,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,100,Liberty,label,0.9998494529943364,,1,2.6,0.9999981467122538,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,100,Liberty,sampled,1.0,0.0,10,2.6,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,100,Liberty,string_bare,1.0007761296781839,,1,2.6,5.284180012587928e-13,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,100,Liberty,string_line,0.9998494532530612,,1,2.6,0.9999979079858611,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,101,Social Norms,cloze,2.2446389187109204e-05,,1,0.0,4.372472256012771e-05,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,101,Social Norms,greedy,0.0,,1,0.0,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,101,Social Norms,label,5.6027965344794475e-09,,1,0.0,1.0000000056027964,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,101,Social Norms,sampled,0.0,0.0,10,0.0,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,101,Social Norms,string_bare,0.04736310396099241,,1,0.0,1.841892495050815e-14,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,101,Social Norms,string_line,4.363482607306228e-09,,1,0.0,0.999995236014617,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,102,Social Norms,cloze,1.99976421200838e-06,,1,0.1,0.000562107429490655,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,102,Social Norms,greedy,0.0,,1,0.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,102,Social Norms,label,5.602796540061682e-09,,1,0.1,1.0000000056027964,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,102,Social Norms,sampled,0.0,0.0,10,0.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,102,Social Norms,string_bare,0.022396125935660326,,1,0.1,6.767978100730758e-15,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,102,Social Norms,string_line,5.602833273237989e-09,,1,0.1,0.9999933299240764,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,103,Social Norms,cloze,0.004325075173743481,,1,0.2,3.5307034839693495e-07,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,103,Social Norms,greedy,0.0,,1,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,103,Social Norms,label,7.889264538701253e-06,,1,0.2,1.0000000215134355,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,103,Social Norms,sampled,0.0,0.0,10,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,103,Social Norms,string_bare,0.006711724594538875,,1,0.2,1.2010555787102877e-13,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,103,Social Norms,string_line,7.88930121686794e-06,,1,0.2,0.9999952532011663,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,104,Social Norms,cloze,0.0006834603388643178,,1,0.2,1.1157687675964159e-06,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,104,Social Norms,greedy,0.0,,1,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,104,Social Norms,label,4.139937563194788e-08,,1,0.2,1.0000000413993773,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,104,Social Norms,sampled,0.0,0.0,10,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,104,Social Norms,string_bare,0.14803419979054802,,1,0.2,4.09504796450023e-15,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,104,Social Norms,string_line,4.1399602637702054e-08,,1,0.2,0.9999944385901689,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,105,Social Norms,cloze,0.0020473993790819764,,1,0.2,5.850411529888212e-07,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,105,Social Norms,greedy,0.0,,1,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,105,Social Norms,label,6.475945673372361e-07,,1,0.2,1.0000000515485008,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,105,Social Norms,sampled,0.0,0.0,10,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,105,Social Norms,string_bare,0.851951255180838,,1,0.2,5.262906664389654e-15,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,105,Social Norms,string_line,6.475975781004622e-07,,1,0.2,0.9999952832024209,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,106,Social Norms,cloze,0.019079138630521797,,1,0.2,3.3126012020656887e-09,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,106,Social Norms,greedy,0.0,,1,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,106,Social Norms,label,0.437842332726182,,1,0.2,0.9999942372817234,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,106,Social Norms,sampled,0.2,0.13333333333333333,10,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,106,Social Norms,string_bare,0.9923543123850294,,1,0.2,9.588308856204109e-12,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,106,Social Norms,string_line,0.4378425086837425,,1,0.2,0.9999937159188879,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,107,Social Norms,cloze,1.413127075461214e-05,,1,0.1,5.2079457477852835e-05,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,107,Social Norms,greedy,0.0,,1,0.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,107,Social Norms,label,4.277788798501298e-11,,1,0.1,1.0000000000427778,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,107,Social Norms,sampled,0.0,0.0,10,0.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,107,Social Norms,string_bare,0.268871535744074,,1,0.1,1.8049757084987165e-16,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,107,Social Norms,string_line,4.2778390403066644e-11,,1,0.1,0.9999880792373995,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,108,Social Norms,cloze,7.3993432030876516e-06,,1,0.1,4.893477740607805e-05,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,108,Social Norms,greedy,0.0,,1,0.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,108,Social Norms,label,1.1628236830155074e-10,,1,0.1,1.0000000001162823,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,108,Social Norms,sampled,0.0,0.0,10,0.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,108,Social Norms,string_bare,0.0015728174873166777,,1,0.1,1.334678724545354e-15,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,108,Social Norms,string_line,1.1628307133734781e-10,,1,0.1,0.999993801271538,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,109,Social Norms,cloze,8.420403550803692e-05,,1,0.2,8.230630728948522e-06,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,109,Social Norms,greedy,0.0,,1,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,109,Social Norms,label,0.0031726830841277546,,1,0.2,1.0000000121722499,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,109,Social Norms,sampled,0.0,0.0,10,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,109,Social Norms,string_bare,0.43783804340397625,,1,0.2,4.483640867452936e-12,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,109,Social Norms,string_line,0.003172748307666907,,1,0.2,0.9999793355392118,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,110,Social Norms,cloze,1.664246284513119e-05,,1,0.3,1.3453593127792339e-05,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,110,Social Norms,greedy,0.0,,1,0.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,110,Social Norms,label,1.8189619713212717e-09,,1,0.3,1.0000000018189619,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,110,Social Norms,sampled,0.0,0.0,10,0.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,110,Social Norms,string_bare,0.8946576198234374,,1,0.3,1.1094293745343919e-13,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,110,Social Norms,string_line,2.646603351302562e-09,,1,0.3,0.9999886778798054,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,111,Social Norms,cloze,5.472777334672941e-05,,1,0.2,8.993885943845374e-06,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,111,Social Norms,greedy,0.0,,1,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,111,Social Norms,label,2.902310277314138e-06,,1,0.2,1.0000006373406802,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,111,Social Norms,sampled,0.0,0.0,10,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,111,Social Norms,string_bare,0.004077476755099684,,1,0.2,2.5343175544171996e-13,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,111,Social Norms,string_line,2.902327230398815e-06,,1,0.2,0.9999946769202512,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,112,Social Norms,cloze,0.00032134844110909825,,1,0.2,1.4155133423748573e-06,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,112,Social Norms,greedy,0.0,,1,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,112,Social Norms,label,3.7266388560109203e-06,,1,0.2,1.0000000311646373,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,112,Social Norms,sampled,0.0,0.0,10,0.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,112,Social Norms,string_bare,0.037326279110454975,,1,0.2,8.692688080915682e-15,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,112,Social Norms,string_line,3.7266624011525105e-06,,1,0.2,0.9999935939261931,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,113,Social Norms,cloze,0.0001223364528918019,,1,0.1,6.304330076472657e-06,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,113,Social Norms,greedy,0.0,,1,0.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,113,Social Norms,label,1.3007123817946347e-05,,1,0.1,1.0000000134804308,,,True,ok,1.0,False,
Qwen/Qwen2.5-14B-Instruct,qwen,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,113,Social Norms,sampled,0.0,0.0,10,0.1,nan,,anchored,,ok,1.0,False,
