model,family,revision,item_id,foundation,condition,score,score_se,n_replicates,clifford_wrong_mean,logprob_mass,label_position,parse_strategy,token_boundary_clean,failure_type,cell_parse_rate,excluded,exclusion_reason
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,54,Authority,label,1.8097258701153314,,1,1.9,0.998953556626831,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,54,Authority,sampled,2.0,0.21081851067789192,10,1.9,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,54,Authority,string,0.8047236973883463,,1,1.9,0.15066138606158141,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,55,Authority,greedy,2.0,,1,2.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,55,Authority,label,1.7685842607698272,,1,2.1,0.9991908652683937,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,55,Authority,sampled,2.0,0.21081851067789192,10,2.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,55,Authority,string,0.9519886645112762,,1,2.1,0.15676989713285844,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,56,Authority,greedy,2.0,,1,2.8,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,56,Authority,label,1.893378856754716,,1,2.8,0.9990886330849672,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,56,Authority,sampled,1.7,0.21343747458109494,10,2.8,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,56,Authority,string,0.7845640327244772,,1,2.8,0.1536043267417437,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,57,Authority,greedy,2.0,,1,2.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,57,Authority,label,1.8658934266407847,,1,2.3,0.9988716282253922,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,57,Authority,sampled,2.0,0.21081851067789192,10,2.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,57,Authority,string,0.9838376076717835,,1,2.3,0.159049010033887,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,58,Authority,greedy,1.0,,1,2.9,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,58,Authority,label,1.859446405383583,,1,2.9,0.9985228799923744,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,58,Authority,sampled,1.6,0.22110831935702663,10,2.9,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,58,Authority,string,0.8589511930577933,,1,2.9,0.1791369799684286,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,59,Authority,greedy,2.0,,1,2.6,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,59,Authority,label,2.2254132350835514,,1,2.6,0.9983696858681009,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,59,Authority,sampled,1.9,0.17950549357115014,10,2.6,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,59,Authority,string,0.9448881557476037,,1,2.6,0.11441512018909951,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,60,Authority,greedy,1.0,,1,2.5,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,60,Authority,label,1.6367140022724376,,1,2.5,0.9989461520604819,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,60,Authority,sampled,1.5,0.16666666666666666,10,2.5,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,60,Authority,string,0.7711098179843883,,1,2.5,0.14350562717892887,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,61,Authority,greedy,2.0,,1,2.8,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,61,Authority,label,1.7763619231505423,,1,2.8,0.9985744333655995,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,61,Authority,sampled,2.0,0.21081851067789192,10,2.8,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,61,Authority,string,0.8820882579998425,,1,2.8,0.19860828190763818,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,62,Authority,greedy,2.0,,1,2.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,62,Authority,label,1.8546707011510952,,1,2.1,0.9993352767137595,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,62,Authority,sampled,1.7,0.21343747458109494,10,2.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,62,Authority,string,0.7988892186948158,,1,2.1,0.10292923936331329,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,63,Authority,greedy,2.0,,1,2.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,63,Authority,label,1.9444745443853935,,1,2.1,0.9984288736355516,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,63,Authority,sampled,1.8,0.19999999999999998,10,2.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,63,Authority,string,0.8624361020743693,,1,2.1,0.1672117181886212,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,64,Authority,greedy,2.0,,1,1.8,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,64,Authority,label,1.9980879914103133,,1,1.8,0.99830424942545,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,64,Authority,sampled,2.0,0.21081851067789192,10,1.8,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,64,Authority,string,0.8905913128258517,,1,1.8,0.1815429451023759,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,65,Authority,greedy,2.0,,1,2.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,65,Authority,label,1.6985373930718326,,1,2.1,0.9988543008843765,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,65,Authority,sampled,1.8,0.19999999999999998,10,2.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,65,Authority,string,0.8920622757027588,,1,2.1,0.19726276271074028,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,66,Authority,greedy,1.0,,1,2.0,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,66,Authority,label,1.539323068897045,,1,2.0,0.9990834139966432,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,66,Authority,sampled,1.9,0.27688746209726917,10,2.0,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,66,Authority,string,0.7354789917475661,,1,2.0,0.1855508247299966,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,67,Sanctity,greedy,1.0,,1,3.0,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,67,Sanctity,label,1.9667587911527749,,1,3.0,0.9958704895181117,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,67,Sanctity,sampled,2.2,0.3265986323710904,10,3.0,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,67,Sanctity,string,0.8029975084180263,,1,3.0,0.255058695144981,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,68,Sanctity,greedy,1.0,,1,3.0,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,68,Sanctity,label,2.333063513413669,,1,3.0,0.9972269672588194,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,68,Sanctity,sampled,2.2,0.3265986323710904,10,3.0,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,68,Sanctity,string,0.8948340029843199,,1,3.0,0.21972741064675858,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,69,Sanctity,greedy,4.0,,1,3.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,69,Sanctity,label,2.54697001330427,,1,3.2,0.9963497351370811,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,69,Sanctity,sampled,2.1,0.31446603773522014,10,3.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,69,Sanctity,string,0.9338238293825779,,1,3.2,0.19335081882408714,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,70,Sanctity,greedy,4.0,,1,3.4,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,70,Sanctity,label,2.6834318484871136,,1,3.4,0.9978039945655793,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,70,Sanctity,sampled,2.6,0.39999999999999997,10,3.4,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,70,Sanctity,string,0.8671115624188466,,1,3.4,0.14273661070479862,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,71,Sanctity,greedy,2.0,,1,3.4,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,71,Sanctity,label,2.1809994962765074,,1,3.4,0.9978080604760985,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,71,Sanctity,sampled,2.4,0.26666666666666666,10,3.4,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,71,Sanctity,string,0.9159628776214389,,1,3.4,0.2169464878621781,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,72,Sanctity,greedy,4.0,,1,3.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,72,Sanctity,label,3.052583766258072,,1,3.3,0.9948843628438976,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,72,Sanctity,sampled,3.1,0.348010216963685,10,3.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,72,Sanctity,string,0.8391029385798987,,1,3.3,0.18993897448744398,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,73,Sanctity,greedy,2.0,,1,2.6,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,73,Sanctity,label,1.9849946354145585,,1,2.6,0.998594892968971,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,73,Sanctity,sampled,1.9,0.2333333333333333,10,2.6,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,73,Sanctity,string,0.7849272269082126,,1,2.6,0.14740014107927452,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,74,Sanctity,greedy,4.0,,1,3.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,74,Sanctity,label,2.8395029118156745,,1,3.3,0.9936674477477853,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,74,Sanctity,sampled,2.8,0.44221663871405326,10,3.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,74,Sanctity,string,0.928030494438871,,1,3.3,0.21108395325182835,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,75,Sanctity,greedy,2.0,,1,2.6,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,75,Sanctity,label,2.4193829085455025,,1,2.6,0.9982427748952729,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,75,Sanctity,sampled,1.8,0.19999999999999998,10,2.6,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,75,Sanctity,string,0.9346836236985948,,1,2.6,0.14980015035685992,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,76,Sanctity,greedy,1.0,,1,3.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,76,Sanctity,label,1.8777024183790352,,1,3.2,0.9987486125052919,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,76,Sanctity,sampled,1.9,0.17950549357115014,10,3.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,76,Sanctity,string,0.7284013197653688,,1,3.2,0.16403888194189675,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,77,Sanctity,greedy,1.0,,1,2.8,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,77,Sanctity,label,1.6995391950799634,,1,2.8,0.9986999165766453,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,77,Sanctity,sampled,2.2,0.3265986323710904,10,2.8,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,77,Sanctity,string,0.7978788115715156,,1,2.8,0.21261182666363088,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,78,Sanctity,greedy,1.0,,1,2.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,78,Sanctity,label,1.953750364825589,,1,2.3,0.9974991228370225,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,78,Sanctity,sampled,2.2,0.3265986323710904,10,2.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,78,Sanctity,string,0.8568983295139951,,1,2.3,0.2175999529906865,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,79,Sanctity,greedy,2.0,,1,2.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,79,Sanctity,label,1.8987430505981775,,1,2.1,0.998899719881209,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,79,Sanctity,sampled,1.8,0.19999999999999998,10,2.1,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,79,Sanctity,string,0.8931749971045558,,1,2.1,0.15858464046137372,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,80,Sanctity,greedy,2.0,,1,3.0,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,80,Sanctity,label,1.8580374418460974,,1,3.0,0.9973820654268606,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,80,Sanctity,sampled,1.8,0.19999999999999998,10,3.0,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,80,Sanctity,string,0.9092015197963927,,1,3.0,0.21657363351538245,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,81,Sanctity,greedy,2.0,,1,2.7,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,81,Sanctity,label,2.433983003446728,,1,2.7,0.995660749953012,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,81,Sanctity,sampled,2.3,0.3,10,2.7,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,81,Sanctity,string,0.9674695164831261,,1,2.7,0.24883486901718446,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,82,Sanctity,greedy,1.0,,1,1.5,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,82,Sanctity,label,1.5119617230860571,,1,1.5,0.9987453461065449,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,82,Sanctity,sampled,1.9,0.27688746209726917,10,1.5,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,82,Sanctity,string,0.7494240724537643,,1,1.5,0.16966856224231178,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,83,Sanctity,greedy,2.0,,1,2.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,83,Sanctity,label,2.3380758632337644,,1,2.3,0.9972589681992161,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,83,Sanctity,sampled,2.3,0.3,10,2.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,83,Sanctity,string,0.8686277232368445,,1,2.3,0.1703380211171597,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,84,Liberty,greedy,2.0,,1,2.9,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,84,Liberty,label,1.9187500841495317,,1,2.9,0.998697136135308,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,84,Liberty,sampled,2.0,0.21081851067789192,10,2.9,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,84,Liberty,string,0.9821716520244425,,1,2.9,0.16491028935190982,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,85,Liberty,greedy,4.0,,1,1.9,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,85,Liberty,label,2.6931993693638048,,1,1.9,0.9963359113105665,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,85,Liberty,sampled,2.9,0.27688746209726917,10,1.9,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,85,Liberty,string,1.0090677119017206,,1,1.9,0.19454806154780155,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,86,Liberty,greedy,1.0,,1,3.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,86,Liberty,label,1.6727539065689552,,1,3.3,0.9987467533683587,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,86,Liberty,sampled,1.7,0.21343747458109494,10,3.3,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,86,Liberty,string,0.7563952314929895,,1,3.3,0.14134748498118027,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,87,Liberty,greedy,2.0,,1,2.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,87,Liberty,label,2.4899214644607928,,1,2.2,0.9978903432568252,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,87,Liberty,sampled,2.6,0.30550504633038933,10,2.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,87,Liberty,string,0.8744530738021364,,1,2.2,0.13634173977067668,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,88,Liberty,greedy,1.0,,1,2.5,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,88,Liberty,label,1.8897657539324086,,1,2.5,0.9986965820327509,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,88,Liberty,sampled,1.7,0.21343747458109494,10,2.5,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,88,Liberty,string,0.8948344968101348,,1,2.5,0.16236101806644596,,,True,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,89,Liberty,greedy,2.0,,1,2.2,nan,,anchored,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,89,Liberty,label,1.710063284529384,,1,2.2,0.9991970754556859,0,,,ok,1.0,False,
Qwen/Qwen2.5-0.5B-Instruct,qwen,7ae557604adf67be50417f59c2c2f167def9a775,89,Liberty,sampled,1.7,0.21343747458109494,10,2.2,nan,,anchored,,ok,1.0,False,
